time,data
0,1.322631693e-08
2.083333333e-05,1.963651108e-08
4.166666667e-05,2.574539515e-08
6.25e-05,3.148551997e-08
8.333333333e-05,3.725612174e-08
0.0001041666667,4.328277114e-08
0.000125,4.966782896e-08
0.0001458333333,5.627956057e-08
0.0001666666667,6.275312359e-08
0.0001875,6.907229277e-08
0.0002083333333,7.522045564e-08
0.0002291666667,8.165014265e-08
0.00025,8.855377587e-08
0.0002708333333,9.602426587e-08
0.0002916666667,1.038670803e-07
0.0003125,1.116591051e-07
0.0003333333333,1.193275239e-07
0.0003541666667,1.267314929e-07
0.000375,1.342216933e-07
0.0003958333333,1.418486733e-07
0.0004166666667,1.496242277e-07
0.0004375,1.573203861e-07
0.0004583333333,1.645037315e-07
0.0004791666667,1.711234034e-07
0.0005,1.770249725e-07
0.0005208333333,1.826052483e-07
0.0005416666667,1.879769513e-07
0.0005625,1.933299529e-07
0.0005833333333,1.985693814e-07
0.0006041666667,2.033846442e-07
0.000625,2.076887e-07
0.0006458333333,2.112269897e-07
0.0006666666667,2.143121947e-07
0.0006875,2.169877149e-07
0.0007083333333,2.194959734e-07
0.0007291666667,2.216802528e-07
0.00075,2.231005851e-07
0.0007708333333,2.234557144e-07
0.0007916666667,2.222451059e-07
0.0008125,2.198292464e-07
0.0008333333333,2.16358174e-07
0.0008541666667,2.124141218e-07
0.000875,2.080197561e-07
0.0008958333333,2.027937995e-07
0.0009166666667,1.964234144e-07
0.0009375,1.88417502e-07
0.0009583333333,1.793483193e-07
0.0009791666667,1.69671921e-07
0.001,1.601442818e-07
0.001020833333,1.507793854e-07
0.001041666667,1.408512276e-07
0.0010625,1.297035652e-07
0.001083333333,1.166112042e-07
0.001104166667,1.021473821e-07
0.001125,8.688615338e-08
0.001145833333,7.165530747e-08
0.001166666667,5.630444733e-08
0.0011875,4.002334109e-08
0.001208333333,2.202272853e-08
0.001229166667,1.908871061e-09
0.00125,-1.936201244e-08
0.001270833333,-4.077040217e-08
0.001291666667,-6.122026974e-08
0.0013125,-8.090513859e-08
0.001333333333,-1.006837351e-07
0.001354166667,-1.213695526e-07
0.001375,-1.433619303e-07
0.001395833333,-1.655690625e-07
0.001416666667,-1.872388822e-07
0.0014375,-2.074848737e-07
0.001458333333,-2.269592017e-07
0.001479166667,-2.46735965e-07
0.0015,-2.676854933e-07
0.001520833333,-2.901031451e-07
0.001541666667,-3.128141088e-07
0.0015625,-3.349339863e-07
0.001583333333,-3.555625483e-07
0.001604166667,-3.750268718e-07
0.001625,-3.940911029e-07
0.001645833333,-4.131769629e-07
0.001666666667,-4.32347548e-07
0.0016875,-4.504182129e-07
0.001708333333,-4.666965197e-07
0.001729166667,-4.803778211e-07
0.00175,-4.920046308e-07
0.001770833333,-5.022700975e-07
0.001791666667,-5.119994171e-07
