time,data
0,-2.303404223e-08
2.083333333e-05,-1.576896835e-08
4.166666667e-05,-8.769702298e-09
6.25e-05,-2.080857042e-09
8.333333333e-05,4.653594843e-09
0.0001041666667,1.16477743e-08
0.000125,1.903594438e-08
0.0001458333333,2.672929966e-08
0.0001666666667,3.445229169e-08
0.0001875,4.218904337e-08
0.0002083333333,4.992568492e-08
0.0002291666667,5.804450609e-08
0.00025,6.670508412e-08
0.0002708333333,7.600771568e-08
0.0002916666667,8.577779198e-08
0.0003125,9.566394965e-08
0.0003333333333,1.055712389e-07
0.0003541666667,1.153636333e-07
0.000375,1.253245614e-07
0.0003958333333,1.354976007e-07
0.0004166666667,1.459258812e-07
0.0004375,1.564243775e-07
0.0004583333333,1.666529101e-07
0.0004791666667,1.765497188e-07
0.0005,1.859796441e-07
0.0005208333333,1.952683277e-07
0.0005416666667,2.045062502e-07
0.0005625,2.138734061e-07
0.0005833333333,2.232636689e-07
0.0006041666667,2.324071033e-07
0.000625,2.411564708e-07
0.0006458333333,2.492494673e-07
0.0006666666667,2.568916102e-07
0.0006875,2.640845764e-07
0.0007083333333,2.710337128e-07
0.0007291666667,2.775790904e-07
0.00075,2.83355746e-07
0.0007708333333,2.880626084e-07
0.0007916666667,2.912657919e-07
0.0008125,2.932544874e-07
0.0008333333333,2.941613957e-07
0.0008541666667,2.945212145e-07
0.000875,2.943475579e-07
0.0008958333333,2.933421968e-07
0.0009166666667,2.911751267e-07
0.0009375,2.873949256e-07
0.0009583333333,2.824152148e-07
0.0009791666667,2.765783051e-07
0.001,2.705093323e-07
0.001020833333,2.641764638e-07
0.001041666667,2.569578328e-07
0.0010625,2.48218754e-07
0.001083333333,2.373129604e-07
0.001104166667,2.246777342e-07
0.001125,2.108059078e-07
0.001145833333,1.964565826e-07
0.001166666667,1.815381125e-07
0.0011875,1.654438222e-07
0.001208333333,1.474790423e-07
0.001229166667,1.273254071e-07
0.00125,1.057480219e-07
0.001270833333,8.361819681e-08
0.001291666667,6.189273449e-08
0.0013125,4.040553492e-08
0.001333333333,1.844998998e-08
0.001354166667,-4.759716177e-09
0.001375,-2.961209589e-08
0.001395833333,-5.527626001e-08
0.001416666667,-8.112369443e-08
0.0014375,-1.063489137e-07
0.001458333333,-1.3146078e-07
0.001479166667,-1.572655748e-07
0.0015,-1.84519422e-07
0.001520833333,-2.134221262e-07
0.001541666667,-2.429839867e-07
0.0015625,-2.723704426e-07
0.001583333333,-3.007031921e-07
0.001604166667,-3.281746501e-07
0.001625,-3.553419674e-07
0.001645833333,-3.826200441e-07
0.001666666667,-4.100878925e-07
0.0016875,-4.368310442e-07
0.001708333333,-4.622641541e-07
0.001729166667,-4.856682949e-07
0.00175,-5.074787737e-07
0.001770833333,-5.282222446e-07
0.001791666667,-5.486592158e-07
0.0018125,-5.690848184e-07
0.001833333333,-5.890225907e-07
0.001854166667,-6.080273351e-07
0.001875,-6.252569165e-07
0.001895833333,-6.407550472e-07
0.001916666667,-6.54715393e-07
0.0019375,-6.67587301e-07
0.001958333333,-6.797732226e-07
0.001979166667,-6.905974601e-07
0.002,-6.995430795e-07
0.002020833333,-7.05293985e-07
0.002041666667,-7.076757811e-07
0.0020625,-7.069389767e-07
0.002083333333,-7.040429182e-07
0.002104166667,-7.000276696e-07
0.002125,-6.948419582e-07
0.002145833333,-6.879890861e-07
0.002166666667,-6.783114941e-07
0.0021875,-6.654056506e-07
0.002208333333,-6.499577125e-07
0.002229166667,-6.331635518e-07
0.00225,-6.163295438e-07
0.002270833333,-5.991505532e-07
0.002291666667,-5.804819239e-07
0.0023125,-5.584248015e-07
0.002333333333,-5.322556831e-07
0.002354166667,-5.025161158e-07
0.002375,-4.709024211e-07
0.002395833333,-4.386850776e-07
0.002416666667,-4.057850163e-07
0.0024375,-3.708239547e-07
0.002458333333,-3.321694351e-07
0.002479166667,-2.895543503e-07
0.0025,-2.443608764e-07
0.002520833333,-1.988405955e-07
0.002541666667,-1.547279567e-07
0.0025625,-1.116603912e-07
0.002583333333,-6.825668208e-08
0.002604166667,-2.250753539e-08
0.002625,2.578534364e-08
0.002645833333,7.552640824e-08
0.002666666667,1.24782602e-07
0.0026875,1.724908714e-07
0.002708333333,2.193783217e-07
0.002729166667,2.672161372e-07
0.00275,3.17588956e-07
0.002770833333,3.706527423e-07
0.002791666667,4.247314962e-07
0.0028125,4.779424216e-07
0.002833333333,5.287339491e-07
0.002854166667,5.774892315e-07
0.002875,6.251272566e-07
0.002895833333,6.727686923e-07
0.002916666667,7.202026495e-07
0.0029375,7.662282542e-07
0.002958333333,8.092987969e-07
0.002979166667,8.48561001e-07
0.003,8.84384292e-07
0.003020833333,9.180880056e-07
0.003041666667,9.509011534e-07
0.0030625,9.835432593e-07
0.003083333333,1.015319071e-06
0.003104166667,1.04531739e-06
0.003125,1.072164196e-06
0.003145833333,1.095752282e-06
0.003166666667,1.116316639e-06
0.0031875,1.134944227e-06
0.003208333333,1.152037612e-06
0.003229166667,1.16709748e-06
0.00325,1.178693992e-06
0.003270833333,1.184964731e-06
0.003291666667,1.185141514e-06
0.0033125,1.17981233e-06
0.003333333333,1.170648488e-06
0.003354166667,1.159682597e-06
0.003375,1.146926138e-06
0.003395833333,1.131779868e-06
0.003416666667,1.111878078e-06
0.0034375,1.086801603e-06
0.003458333333,1.057269742e-06
0.003479166667,1.025769848e-06
0.0035,9.94440029e-07
0.003520833333,9.630557543e-07
0.003541666667,9.295707741e-07
0.0035625,8.907718438e-07
0.003583333333,8.451154372e-07
0.003604166667,7.937915711e-07
0.003625,7.393445571e-07
0.003645833333,6.845547205e-07
0.003666666667,6.28888813e-07
0.0036875,5.705063586e-07
0.003708333333,5.061811521e-07
0.003729166667,4.357626153e-07
0.00375,3.6128435e-07
0.003770833333,2.868844149e-07
0.003791666667,2.152908394e-07
0.0038125,1.461634014e-07
0.003833333333,7.693716242e-08
0.003854166667,4.360988015e-09
0.003875,-7.206466535e-08
0.003895833333,-1.503346283e-07
0.003916666667,-2.274012445e-07
0.0039375,-3.011370211e-07
0.003958333333,-3.733202618e-07
0.003979166667,-4.462666539e-07
0.004,-5.234775244e-07
0.004020833333,-6.04304546e-07
0.004041666667,-6.867177262e-07
0.0040625,-7.668886042e-07
0.004083333333,-8.42718805e-07
0.004104166667,-9.147246942e-07
0.004125,-9.845530258e-07
0.004145833333,-1.054201221e-06
0.004166666667,-1.12314558e-06
0.0041875,-1.189403974e-06
0.004208333333,-1.250469495e-06
0.004229166667,-1.304710622e-06
0.00425,-1.353468974e-06
0.004270833333,-1.398204972e-06
0.004291666667,-1.442106623e-06
0.0043125,-1.485018856e-06
0.004333333333,-1.52695452e-06
0.004354166667,-1.565198318e-06
0.004375,-1.598431027e-06
0.004395833333,-1.626199833e-06
0.004416666667,-1.649144792e-06
0.0044375,-1.669458925e-06
0.004458333333,-1.687156896e-06
0.004479166667,-1.701876386e-06
0.0045,-1.710767833e-06
0.004520833333,-1.710911647e-06
0.004541666667,-1.701814767e-06
0.0045625,-1.683588266e-06
0.004583333333,-1.66066684e-06
0.004604166667,-1.634309456e-06
0.004625,-1.606343631e-06
0.004645833333,-1.573874442e-06
0.004666666667,-1.53447013e-06
0.0046875,-1.486999281e-06
0.004708333333,-1.432876047e-06
0.004729166667,-1.376762611e-06
0.00475,-1.321033324e-06
0.004770833333,-1.26613736e-06
0.004791666667,-1.207916171e-06
0.0048125,-1.141544772e-06
0.004833333333,-1.065286938e-06
0.004854166667,-9.800403404e-07
0.004875,-8.918350431e-07
0.004895833333,-8.02661134e-07
0.004916666667,-7.13950044e-07
0.0049375,-6.204229521e-07
0.004958333333,-5.188043701e-07
0.004979166667,-4.079622613e-07
0.005,-2.915266748e-07
0.005020833333,-1.764998103e-07
0.005041666667,-6.605473857e-08
0.0050625,3.923086211e-08
0.005083333333,1.445764752e-07
0.005104166667,2.543579285e-07
0.005125,3.691799861e-07
0.005145833333,4.868203973e-07
0.005166666667,6.007115303e-07
0.0051875,7.101375559e-07
0.005208333333,8.150016129e-07
0.005229166667,9.217723118e-07
0.00525,1.033300464e-06
0.005270833333,1.150362664e-06
0.005291666667,1.268961341e-06
0.0053125,1.383259018e-06
0.005333333333,1.490951945e-06
0.005354166667,1.59144065e-06
0.005375,1.68876818e-06
0.005395833333,1.784626079e-06
0.005416666667,1.878960234e-06
0.0054375,1.969149025e-06
0.005458333333,2.050160901e-06
0.005479166667,2.122043043e-06
0.0055,2.183440756e-06
0.005520833333,2.240223239e-06
0.005541666667,2.293416628e-06
0.0055625,2.34597519e-06
0.005583333333,2.396092668e-06
0.005604166667,2.440589924e-06
0.005625,2.478233228e-06
0.005645833333,2.506464625e-06
0.005666666667,2.528431878e-06
0.0056875,2.544941026e-06
0.005708333333,2.557800826e-06
0.005729166667,2.566283001e-06
0.00575,2.565403065e-06
0.005770833333,2.553573268e-06
0.005791666667,2.526072421e-06
0.0058125,2.487458232e-06
0.005833333333,2.439425543e-06
0.005854166667,2.387969971e-06
0.005875,2.333246357e-06
0.005895833333,2.272598977e-06
0.005916666667,2.202990572e-06
0.0059375,2.120871613e-06
0.005958333333,2.030694532e-06
0.005979166667,1.936191666e-06
0.006,1.843242785e-06
0.006020833333,1.751596756e-06
0.006041666667,1.655127676e-06
0.0060625,1.549237368e-06
0.006083333333,1.427408279e-06
