time,data
0,1.787325843e-08
2.083333333e-05,1.937876526e-08
4.166666667e-05,2.086082773e-08
6.25e-05,2.232745011e-08
8.333333333e-05,2.380834196e-08
0.0001041666667,2.531434795e-08
0.000125,2.68603273e-08
0.0001458333333,2.842345204e-08
0.0001666666667,2.998512372e-08
0.0001875,3.153414596e-08
0.0002083333333,3.30659411e-08
0.0002291666667,3.461182629e-08
0.00025,3.616720079e-08
0.0002708333333,3.774597701e-08
0.0002916666667,3.930641412e-08
0.0003125,4.082869154e-08
0.0003333333333,4.228250106e-08
0.0003541666667,4.366489037e-08
0.000375,4.498782147e-08
0.0003958333333,4.624877548e-08
0.0004166666667,4.744482851e-08
0.0004375,4.853746205e-08
0.0004583333333,4.949726318e-08
0.0004791666667,5.029958317e-08
0.0005,5.093514233e-08
0.0005208333333,5.142734238e-08
0.0005416666667,5.176757156e-08
0.0005625,5.197664521e-08
0.0005833333333,5.200750053e-08
0.0006041666667,5.185741969e-08
0.000625,5.148423199e-08
0.0006458333333,5.089654564e-08
0.0006666666667,5.0101157e-08
0.0006875,4.910718232e-08
0.0007083333333,4.792859443e-08
0.0007291666667,4.653491459e-08
0.00075,4.490767935e-08
0.0007708333333,4.301332268e-08
0.0007916666667,4.083745253e-08
0.0008125,3.841000407e-08
0.0008333333333,3.573456908e-08
0.0008541666667,3.286649175e-08
0.000875,2.977048474e-08
0.0008958333333,2.645824715e-08
0.0009166666667,2.287429268e-08
0.0009375,1.903678282e-08
0.0009583333333,1.496274393e-08
0.0009791666667,1.071016786e-08
0.001,6.323350288e-09
0.001020833333,1.802211491e-09
0.001041666667,-2.877471816e-09
0.0010625,-7.76304443e-09
0.001083333333,-1.286398987e-08
0.001104166667,-1.813581463e-08
0.001125,-2.35282549e-08
0.001145833333,-2.895820117e-08
0.001166666667,-3.445940777e-08
0.0011875,-4.002480836e-08
0.001208333333,-4.574702217e-08
0.001229166667,-5.157857075e-08
0.00125,-5.749114962e-08
0.001270833333,-6.33637498e-08
0.001291666667,-6.913326445e-08
0.0013125,-7.479287945e-08
0.001333333333,-8.037765298e-08
0.001354166667,-8.594523848e-08
0.001375,-9.148243407e-08
0.001395833333,-9.691318326e-08
0.001416666667,-1.021565978e-07
0.0014375,-1.071199449e-07
0.001458333333,-1.118582631e-07
0.001479166667,-1.163794536e-07
0.0015,-1.207964857e-07
0.001520833333,-1.250404154e-07
0.001541666667,-1.290867857e-07
0.0015625,-1.327891255e-07
0.001583333333,-1.361150197e-07
0.001604166667,-1.390531281e-07
0.001625,-1.416578641e-07
0.001645833333,-1.439746882e-07
0.001666666667,-1.459761449e-07
0.0016875,-1.475890343e-07
0.001708333333,-1.487289154e-07
0.001729166667,-1.493194333e-07
0.00175,-1.494206714e-07
0.001770833333,-1.490322461e-07
0.001791666667,-1.482859204e-07
0.0018125,-1.471126438e-07
0.001833333333,-1.455422023e-07
0.001854166667,-1.434435291e-07
0.001875,-1.408227774e-07
0.001895833333,-1.376569116e-07
0.001916666667,-1.340204676e-07
0.0019375,-1.299626717e-07
0.001958333333,-1.255115052e-07
0.001979166667,-1.206234685e-07
0.002,-1.152385849e-07
0.002020833333,-1.092735147e-07
0.002041666667,-1.027536811e-07
0.0020625,-9.56924282e-08
0.002083333333,-8.824044073e-08
0.002104166667,-8.039135935e-08
0.002125,-7.223310661e-08
0.002145833333,-6.361731408e-08
0.002166666667,-5.457892627e-08
0.0021875,-4.50342803e-08
0.002208333333,-3.514147195e-08
0.002229166667,-2.498897089e-08
0.00225,-1.47030752e-08
0.002270833333,-4.289787636e-09
0.002291666667,6.342621983e-09
